"SOURCE","TARGET","term","TYPE"
94,98,1971,"majority"
95,98,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
100,98,1971,"majority"
98,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
100,95,1971,"majority"
94,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
81,99,1971,"majority"
94,99,1971,"majority"
98,99,1971,"majority"
92,99,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
98,81,1971,"majority"
95,81,1971,"majority"
99,81,1971,"majority"
100,81,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
99,98,1971,"majority"
92,98,1971,"majority"
94,98,1971,"majority"
95,98,1971,"majority"
100,98,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
98,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
98,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
100,94,1971,"majority"
99,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
100,95,1971,"majority"
94,100,1971,"majority"
99,100,1971,"majority"
81,100,1971,"majority"
94,100,1971,"majority"
98,100,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
101,100,1971,"majority"
102,100,1971,"majority"
81,99,1971,"majority"
94,99,1971,"majority"
98,99,1971,"majority"
92,99,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
81,99,1971,"majority"
94,99,1971,"majority"
98,99,1971,"majority"
92,99,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
99,81,1971,"majority"
100,81,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
99,81,1971,"majority"
100,81,1971,"majority"
94,100,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
94,100,1971,"majority"
98,100,1971,"majority"
92,100,1971,"majority"
99,100,1971,"majority"
81,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
94,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
100,98,1971,"majority"
94,92,1971,"majority"
95,92,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
101,98,1971,"majority"
102,98,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
92,101,1971,"majority"
99,101,1971,"majority"
102,101,1971,"majority"
94,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
100,98,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,94,1971,"majority"
81,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
98,94,1971,"majority"
100,94,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
81,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
100,99,1971,"majority"
81,102,1971,"majority"
94,102,1971,"majority"
98,102,1971,"majority"
92,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
102,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
102,92,1971,"majority"
98,94,1971,"majority"
95,94,1971,"majority"
99,94,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
99,81,1971,"majority"
100,81,1971,"majority"
101,81,1971,"majority"
102,81,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
99,81,1971,"majority"
100,81,1971,"majority"
102,81,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
101,92,1971,"majority"
102,92,1971,"majority"
99,100,1971,"majority"
81,100,1971,"majority"
92,100,1971,"majority"
94,100,1971,"majority"
95,100,1971,"majority"
98,100,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
92,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
99,92,1971,"majority"
81,92,1971,"majority"
92,92,1971,"majority"
94,92,1971,"majority"
95,92,1971,"majority"
98,92,1971,"majority"
100,92,1971,"majority"
101,92,1971,"majority"
102,92,1971,"majority"
98,99,1971,"majority"
100,99,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
101,92,1971,"majority"
102,92,1971,"majority"
81,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
100,95,1971,"majority"
81,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
100,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
99,95,1971,"majority"
101,95,1971,"majority"
102,95,1971,"majority"
94,102,1971,"majority"
98,102,1971,"majority"
92,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
95,81,1971,"majority"
100,81,1971,"majority"
99,95,1971,"majority"
102,95,1971,"majority"
99,95,1971,"majority"
102,95,1971,"majority"
94,98,1971,"majority"
99,98,1971,"majority"
101,98,1971,"majority"
102,98,1971,"majority"
94,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
94,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
100,92,1971,"majority"
102,92,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
81,95,1971,"majority"
94,95,1971,"majority"
98,95,1971,"majority"
92,95,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,81,1971,"majority"
98,81,1971,"majority"
92,81,1971,"majority"
95,81,1971,"majority"
100,81,1971,"majority"
101,81,1971,"majority"
102,81,1971,"majority"
81,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
101,92,1971,"majority"
81,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
102,92,1971,"majority"
81,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
100,92,1971,"majority"
102,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
100,92,1971,"majority"
100,94,1971,"majority"
102,94,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
100,98,1971,"majority"
101,98,1971,"majority"
102,98,1971,"majority"
81,100,1971,"majority"
94,100,1971,"majority"
98,100,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
81,102,1971,"majority"
94,102,1971,"majority"
98,102,1971,"majority"
92,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
99,102,1971,"majority"
95,102,1971,"majority"
98,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,99,1971,"majority"
98,99,1971,"majority"
92,99,1971,"majority"
100,99,1971,"majority"
101,99,1971,"majority"
102,99,1971,"majority"
98,81,1971,"majority"
95,81,1971,"majority"
100,81,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
94,95,1971,"majority"
92,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
101,95,1971,"majority"
102,95,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
92,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
102,101,1971,"majority"
94,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
99,92,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
99,98,1971,"majority"
100,98,1971,"majority"
101,98,1971,"majority"
102,98,1971,"majority"
94,100,1971,"majority"
95,100,1971,"majority"
102,100,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
92,101,1971,"majority"
100,101,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
92,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
102,101,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
101,99,1971,"majority"
102,99,1971,"majority"
81,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
95,92,1971,"majority"
102,92,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
81,94,1971,"majority"
98,94,1971,"majority"
92,94,1971,"majority"
95,94,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
102,101,1971,"majority"
94,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
102,101,1971,"majority"
95,101,1971,"majority"
99,101,1971,"majority"
100,101,1971,"majority"
102,101,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
101,99,1971,"majority"
102,99,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
94,92,1971,"majority"
98,92,1971,"majority"
81,98,1971,"majority"
94,98,1971,"majority"
92,98,1971,"majority"
95,98,1971,"majority"
101,98,1971,"majority"
99,98,1971,"majority"
92,98,1971,"majority"
94,98,1971,"majority"
95,98,1971,"majority"
100,98,1971,"majority"
101,98,1971,"majority"
102,98,1971,"majority"
81,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
99,101,1971,"majority"
102,101,1971,"majority"
94,101,1971,"majority"
98,101,1971,"majority"
92,101,1971,"majority"
95,101,1971,"majority"
100,101,1971,"majority"
94,102,1971,"majority"
92,102,1971,"majority"
95,102,1971,"majority"
99,102,1971,"majority"
100,102,1971,"majority"
101,102,1971,"majority"
94,99,1971,"majority"
95,99,1971,"majority"
100,99,1971,"majority"
101,99,1971,"majority"
102,99,1971,"majority"
94,99,1971,"majority"
98,99,1971,"majority"
100,99,1971,"majority"
101,99,1971,"majority"
102,99,1971,"majority"
95,94,1971,"majority"
100,94,1971,"majority"
102,94,1971,"majority"
95,94,1971,"majority"
100,94,1971,"majority"
102,94,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
101,95,1971,"majority"
102,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
101,95,1971,"majority"
102,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
102,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
102,95,1971,"majority"
99,95,1971,"majority"
100,95,1971,"majority"
102,95,1971,"majority"
94,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
101,100,1971,"majority"
102,100,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
102,100,1971,"majority"
81,100,1971,"majority"
94,100,1971,"majority"
98,100,1971,"majority"
92,100,1971,"majority"
95,100,1971,"majority"
99,100,1971,"majority"
81,94,1972,"majority"
98,94,1972,"majority"
92,94,1972,"majority"
95,94,1972,"majority"
99,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
81,92,1972,"majority"
94,92,1972,"majority"
98,92,1972,"majority"
99,92,1972,"majority"
100,92,1972,"majority"
101,92,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
99,81,1972,"majority"
102,81,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
101,102,1972,"majority"
98,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
101,102,1972,"majority"
92,98,1972,"majority"
99,98,1972,"majority"
100,98,1972,"majority"
101,98,1972,"majority"
99,101,1972,"majority"
95,101,1972,"majority"
100,101,1972,"majority"
102,101,1972,"majority"
94,81,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
99,81,1972,"majority"
102,81,1972,"majority"
94,81,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
81,95,1972,"majority"
94,95,1972,"majority"
98,95,1972,"majority"
92,95,1972,"majority"
99,95,1972,"majority"
100,95,1972,"majority"
101,95,1972,"majority"
102,95,1972,"majority"
81,98,1972,"majority"
94,98,1972,"majority"
92,98,1972,"majority"
99,98,1972,"majority"
100,98,1972,"majority"
101,98,1972,"majority"
102,98,1972,"majority"
81,94,1972,"majority"
98,94,1972,"majority"
92,94,1972,"majority"
95,94,1972,"majority"
99,94,1972,"majority"
100,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
81,98,1972,"majority"
92,98,1972,"majority"
95,98,1972,"majority"
99,98,1972,"majority"
101,98,1972,"majority"
102,98,1972,"majority"
92,95,1972,"majority"
100,95,1972,"majority"
102,95,1972,"majority"
94,101,1972,"majority"
95,101,1972,"majority"
99,101,1972,"majority"
100,101,1972,"majority"
102,101,1972,"majority"
81,99,1972,"majority"
94,99,1972,"majority"
98,99,1972,"majority"
92,99,1972,"majority"
95,99,1972,"majority"
100,99,1972,"majority"
101,99,1972,"majority"
102,99,1972,"majority"
94,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
94,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
99,81,1972,"majority"
92,81,1972,"majority"
94,81,1972,"majority"
95,81,1972,"majority"
98,81,1972,"majority"
100,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
81,92,1972,"majority"
94,92,1972,"majority"
98,92,1972,"majority"
95,92,1972,"majority"
99,92,1972,"majority"
100,92,1972,"majority"
101,92,1972,"majority"
102,92,1972,"majority"
95,100,1972,"majority"
101,100,1972,"majority"
102,100,1972,"majority"
81,94,1972,"majority"
98,94,1972,"majority"
92,94,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
101,102,1972,"majority"
81,92,1972,"majority"
94,92,1972,"majority"
98,92,1972,"majority"
95,92,1972,"majority"
99,92,1972,"majority"
100,92,1972,"majority"
101,92,1972,"majority"
102,92,1972,"majority"
99,102,1972,"majority"
92,102,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
100,102,1972,"majority"
101,102,1972,"majority"
95,94,1972,"majority"
99,94,1972,"majority"
100,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
95,94,1972,"majority"
99,94,1972,"majority"
100,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
81,95,1972,"majority"
98,95,1972,"majority"
92,95,1972,"majority"
99,95,1972,"majority"
101,95,1972,"majority"
99,95,1972,"majority"
100,95,1972,"majority"
101,95,1972,"majority"
98,100,1972,"majority"
92,100,1972,"majority"
101,100,1972,"majority"
94,100,1972,"majority"
98,100,1972,"majority"
92,100,1972,"majority"
101,100,1972,"majority"
98,102,1972,"majority"
92,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
94,101,1972,"majority"
92,101,1972,"majority"
95,101,1972,"majority"
99,101,1972,"majority"
100,101,1972,"majority"
102,101,1972,"majority"
81,101,1972,"majority"
94,101,1972,"majority"
98,101,1972,"majority"
92,101,1972,"majority"
99,101,1972,"majority"
100,101,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
94,102,1972,"majority"
95,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
94,81,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
99,81,1972,"majority"
100,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
94,81,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
99,81,1972,"majority"
100,81,1972,"majority"
101,81,1972,"majority"
102,81,1972,"majority"
98,81,1972,"majority"
92,81,1972,"majority"
95,81,1972,"majority"
98,94,1972,"majority"
92,94,1972,"majority"
95,94,1972,"majority"
81,100,1972,"majority"
94,100,1972,"majority"
98,100,1972,"majority"
92,100,1972,"majority"
95,100,1972,"majority"
99,100,1972,"majority"
101,100,1972,"majority"
102,100,1972,"majority"
94,101,1972,"majority"
98,101,1972,"majority"
92,101,1972,"majority"
95,101,1972,"majority"
99,101,1972,"majority"
100,101,1972,"majority"
102,101,1972,"majority"
94,102,1972,"majority"
99,102,1972,"majority"
100,102,1972,"majority"
101,102,1972,"majority"
81,92,1972,"majority"
94,92,1972,"majority"
98,92,1972,"majority"
95,92,1972,"majority"
81,94,1972,"majority"
98,94,1972,"majority"
92,94,1972,"majority"
99,94,1972,"majority"
100,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
99,95,1972,"majority"
100,95,1972,"majority"
99,94,1972,"majority"
95,94,1972,"majority"
98,94,1972,"majority"
100,94,1972,"majority"
101,94,1972,"majority"
102,94,1972,"majority"
94,98,1972,"majority"
99,98,1972,"majority"
100,98,1972,"majority"
101,98,1972,"majority"
102,98,1972,"majority"
94,98,1972,"majority"
99,98,1972,"majority"
101,98,1972,"majority"
102,98,1972,"majority"
98,100,1972,"majority"
92,100,1972,"majority"
99,100,1972,"majority"
101,100,1972,"majority"
102,100,1972,"majority"
94,100,1972,"majority"
98,100,1972,"majority"
92,100,1972,"majority"
95,100,1972,"majority"
